Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
02241ae6b1c68ad33b925f7499aaecc5b5ef4a70540616310427cde269b1f406,2019-12,Gwent Police,Gwent Police,-2.714892,51.583844,On or near CAMP ROAD,W01001578,Monmouthshire 009C,Offender given penalty notice
542fb260d16d61113fd3ee6706f3d8a0234a1baa843aad907fc34ab367dadd61,2019-12,Gwent Police,Gwent Police,-2.989145,51.577069,On or near ALBION CLOSE,W01001659,Newport 018A,Unable to prosecute suspect
9bfd7a39dc901d16edc43ba4b6d8f5d1ff70ad7b0d0a64a6acb93feeddf15139,2019-12,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
f4c7a4a26e5ade250ebb0b4c48316f2012537962b6772d3ea33664bd0936daf6,2019-12,Gwent Police,Gwent Police,,,No location,,,Suspect charged
6401fd52bc34ccc0dafdbfff88ccf4e27f4146e5ec36ef1dbb92aca8355f749e,2019-12,Gwent Police,Gwent Police,-3.024709,51.821953,On or near LAUNDRY PLACE,W01001557,Monmouthshire 001C,Offender given a drugs possession warning
ef738e97dadc1015fd0cbd4833ee2ea960b4aaaa7d031007663e17886c88d7d5,2019-12,Gwent Police,Gwent Police,-3.171046,51.802819,On or near INTERMEDIATE ROAD,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
50305bafc5b6abb4716d4e62c16441cf8d690b4a788edfbe9b9b2f036b1a6f34,2019-12,Gwent Police,Gwent Police,-3.209354,51.671208,On or near MARIANWEN STREET,W01001352,Caerphilly 007A,Investigation complete; no suspect identified
9301c5a36226a4f9ab4fdfd0bc124a7f01c056e2d0ea086229d7427912ac7132,2019-12,Gwent Police,Gwent Police,-2.983851,51.590520,On or near CHEPSTOW ROAD,W01001692,Newport 011E,Investigation complete; no suspect identified
e45a03013af0185bb8cfbde74e23c058f782e9251b7d09a4de0e09fdf7e008dd,2019-12,Gwent Police,Gwent Police,-2.996604,51.602704,On or near BRYNGLAS AVENUE,W01001683,Newport 006D,Investigation complete; no suspect identified
56cf25bc6f5faaa47a6f2bc93372d4e6ec29e47c820061acd04a6f216e54e1ae,2019-12,Gwent Police,Gwent Police,-3.244746,51.657153,On or near SOUTH ROAD,W01001418,Caerphilly 008E,Investigation complete; no suspect identified
52b5bead87677d16aeb6445ba2eb1590c928fd34f8d370ff33c48e732e36d7de,2019-12,Gwent Police,Gwent Police,-2.993148,51.594542,On or near PUGSLEY STREET,W01001681,Newport 006B,Investigation complete; no suspect identified
b049b0cdd3ceb19a0443477d3de5bd31db7e61bf4da9404eb4a34c9b017fec21,2019-12,Gwent Police,Gwent Police,-2.670262,51.626754,On or near WARREN SLADE,W01001592,Monmouthshire 008D,Investigation complete; no suspect identified
6ca432e18a02c5802b5d04f470d36c7e7dff071f3f0dd09427c1695d63379741,2019-12,Gwent Police,Gwent Police,-3.043546,51.639206,On or near TYDIES,W01001492,Torfaen 012A,Investigation complete; no suspect identified
398451d0724e00db7af5c006995a838bc74c0e9a27048ee6971bface29500724,2019-12,Gwent Police,Gwent Police,-3.246985,51.773913,On or near Parking Area,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
04bfa3adbf2531cdfe7f2320c077dfa165b483c5f9f2a72f3fb6ad9ca37c8484,2019-12,Gwent Police,Gwent Police,-3.010664,51.815484,On or near ST RONANS,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
db827093c587c538cd16f0278138d07dcd0253691892d868478e4639b3f799e2,2019-12,Gwent Police,Gwent Police,-3.124652,51.500416,On or near WATERSIDE BUSINESS PARK,W01001863,Cardiff 022A,Investigation complete; no suspect identified
95e05e419b54d3cab52682921fd589249e857338be9f3d512fa19bcdff4cb611,2019-12,Gwent Police,Gwent Police,-3.242533,51.684619,On or near Pedestrian Subway,W01001339,Caerphilly 004D,Investigation complete; no suspect identified
aa4294790c2481417167c6d779c42012599b0973262e1f990c80153b1dad204f,2019-12,Gwent Police,Gwent Police,-3.133573,51.734123,On or near TILLERY STREET,W01001437,Blaenau Gwent 008C,Investigation complete; no suspect identified
45dac5ebb8c2f0084fb5f198a6b966f8a849b8fd90d89fb3ac5aa53a3686e450,2019-12,Gwent Police,Gwent Police,-3.288599,51.768356,On or near PHILLIPS WALK,W01001428,Caerphilly 001E,Investigation complete; no suspect identified
221dbbfb37d3d529d2e40d58c862c4283b65cc281a6a81c37680d175ca5e7871,2019-12,Gwent Police,Gwent Police,-3.020694,51.653146,On or near Pedestrian Subway,W01001506,Torfaen 010A,Investigation complete; no suspect identified
46b74313738d249041d74bcea37a9f118d32b4d8add95d3206b734aa03e8c612,2019-12,Gwent Police,Gwent Police,-3.221605,51.578808,On or near TAFWYS WALK,W01001370,Caerphilly 023A,Investigation complete; no suspect identified
3dcce6c2c132bc082a4a022da8480cb493ad3e9280cc125abb7f5c97adece72e,2019-12,Gwent Police,Gwent Police,-2.676266,51.634128,On or near BULWARK ROAD,W01001559,Monmouthshire 008A,Investigation complete; no suspect identified
c08d30982b4dfc68aea0de4ff793b4900ee595bee06eedf652e17b1c8d1e279e,2019-12,Gwent Police,Gwent Police,-3.231678,51.605993,On or near PENCERRIG STREET,W01001368,Caerphilly 019C,Investigation complete; no suspect identified
a3982c12d0a5a04bd4f3073554e7098780726d7e9a1dc9abe55df75d0cbff729,2019-12,Gwent Police,Gwent Police,-2.998750,51.587292,On or near BANESWELL ROAD,W01001685,Newport 014B,Investigation complete; no suspect identified
294e29cff9073b2a4d8cfee65cb80e6e7efe6fb796023cea4c7b673660025761,2019-12,Gwent Police,Gwent Police,-3.126430,51.621491,On or near CARLTON TERRACE,W01001354,Caerphilly 014D,Investigation complete; no suspect identified
517d806a37bd8373e7a35285671c85a705e089243609357cd7f75a88a9b174f8,2019-12,Gwent Police,Gwent Police,-3.041578,51.699593,On or near JOHN STREET,W01001491,Torfaen 004A,Investigation complete; no suspect identified
350d75a456a3b19b3ccd17dc6906f49be34d1819999bcfad1c73c48a5ebdb763,2019-12,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Investigation complete; no suspect identified
109433eab94976939093402302a7462822643be5e97063a09f5fd32201770773,2019-12,Gwent Police,Gwent Police,-3.226418,51.678683,On or near LLEWELYN STREET,W01001362,Caerphilly 003C,Investigation complete; no suspect identified
c5efbcd0b233b7fd69acda00a4f18855b186aa849b849da171449d2a2a34d1ca,2019-12,Gwent Police,Gwent Police,-3.222645,51.585829,On or near Petrol Station,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
204c5e93c1ca4ed059150b4cb2a19cb77e7d8e4ee00cf12b363d4c18276838c6,2019-12,Gwent Police,Gwent Police,-3.053151,51.634652,On or near LLYS GWYRDD,W01001535,Torfaen 012D,Investigation complete; no suspect identified
e9803665ce2f9dbd7d5b7434ade847a2e0fe53bcb765707b40bfcf6ec6dde490,2019-12,Gwent Police,Gwent Police,-3.040285,51.651419,On or near GREENMEADOW WAY,W01001503,Torfaen 009B,Investigation complete; no suspect identified
652d85bb9c2793caf755273f93360a2e736667b3db24f9076c3a541b4353070f,2019-12,Gwent Police,Gwent Police,-3.193954,51.663561,On or near ALBION TERRACE,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
89652aba6c90a76b6dbeff4579e0cf8ca3984d845510ef5c95d9c2085f060b4b,2019-12,Gwent Police,Gwent Police,-2.946023,51.574179,On or near QUEENSWAY MEADOWS,W01001646,Newport 015E,Investigation complete; no suspect identified
62c5c70dcda5724b241a11520c8e8476edc2be17c17df0c7b32305ed5570d6fa,2019-12,Gwent Police,Gwent Police,-3.191177,51.650291,On or near GELLI-GROES ROAD,W01001405,Caerphilly 011E,Investigation complete; no suspect identified
bd21ceb045310abd87725c8eba6ff05e56973f11f30ef5af4a7fb1eaf0e46f1d,2019-12,Gwent Police,Gwent Police,-3.078144,51.545452,On or near Petrol Station,W01001657,Newport 020C,Investigation complete; no suspect identified
bbff04b141e3395e90c3e9a7a93d3eef79b2a88613ad4b7e4c8ca11662e9bfce,2019-12,Gwent Police,Gwent Police,-3.277557,51.610187,On or near HIGH STREET,W01001332,Caerphilly 018C,Investigation complete; no suspect identified
b4b9583e9114fc9b795158bda729bc8bb8ce3178fd61aef430a85145093e9955,2019-12,Gwent Police,Gwent Police,-2.974840,51.589669,On or near KENSINGTON GROVE,W01001612,Newport 011B,Investigation complete; no suspect identified
8ace3e979378c55b7f647dedcc43e711bdd6121c1a27b7211310282e9ec85698,2019-12,Gwent Police,Gwent Police,-3.219581,51.571672,On or near Pedestrian Subway,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
77c29d013dab1dc485384c4d719fe8f7e0c772caf8e4a087b753b37c9e130976,2019-12,Gwent Police,Gwent Police,-3.189129,51.691853,On or near GREENFIELD TERRACE,W01001335,Caerphilly 005B,Investigation complete; no suspect identified
24340fa252a6eeccaa982ec31efb6a91a1abec9a24ae8fbba254ff024d61037c,2019-12,Gwent Police,Gwent Police,-3.001473,51.596917,On or near BARRACK HILL,W01001684,Newport 006E,Investigation complete; no suspect identified
d119b778ee026b4d5c2f4b0eb0bd4ed818224c6cca57f7fd7ce1797614b389f1,2019-12,Gwent Police,Gwent Police,-2.995280,51.585056,On or near TALBOT LANE,W01001687,Newport 014D,Investigation complete; no suspect identified
4a4b25811cd9724ffbf2a6d7d30fb71bffa3a072bdadbb780c6025b5a5523643,2019-12,Gwent Police,Gwent Police,-3.012860,51.835740,On or near CHARLES CRESCENT,W01001909,Monmouthshire 002F,Investigation complete; no suspect identified
ed13b295f7eb4bdd8fdb49381f721eb419471e612b0ebec0251eb38bbce75094,2019-12,Gwent Police,Gwent Police,-3.104342,51.551790,On or near BEGAN ROAD,W01001657,Newport 020C,Investigation complete; no suspect identified
5ab095f302cf505165ecea977d139b3caf00e01655f948d0f74941c26a1f200c,2019-12,Gwent Police,Gwent Police,-3.047672,51.583709,On or near TREGWILYM WALK,W01001671,Newport 016D,Investigation complete; no suspect identified
617ba06fa17c742aa2c2f8d20e01bc8f2aa238d66104bc84f039d538c5dc209c,2019-12,Gwent Police,Gwent Police,-3.223705,51.792014,On or near Petrol Station,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
0b6f433f8625e3379b78a7f76bea513363e24301231a000c8bd9e87345bd25a0,2019-12,Gwent Police,Gwent Police,-3.001825,51.571575,On or near PORT ROAD,W01001660,Newport 018B,Investigation complete; no suspect identified
9d67b1c191bbf8921add64554dd5d2f37445f7f3c9cef6907d430dab3b850b98,2019-12,Gwent Police,Gwent Police,-3.096633,51.607243,On or near PARK ROAD,W01001412,Caerphilly 017B,Investigation complete; no suspect identified
6a88c5b9b4ec6c9cfb18021682e2f7dbdf2b96696cd51a2ccac931c23bd0023f,2019-12,Gwent Police,Gwent Police,-3.009227,51.585899,On or near OAKFIELD ROAD,W01001600,Newport 012A,Investigation complete; no suspect identified
a1d1da779a963517b4b0a7fb07e0059465890adf91650b513fe270a3a4964e5e,2019-12,Gwent Police,Gwent Police,-2.994978,51.581165,On or near CLYTHA SQUARE,W01001687,Newport 014D,Investigation complete; no suspect identified
caeffd39f91ed6ff0d7b241fd6c3ae2ba6bffd9a14646f8ff461ec9091b3e7a8,2019-12,Gwent Police,Gwent Police,-3.272621,51.593759,On or near DAN-Y-MEIO,W01001331,Caerphilly 018B,Investigation complete; no suspect identified
1b64a4cebc584179cc76430e4c75cf72857b3e6f4387a4316e7cc0c804dacf6e,2019-12,Gwent Police,Gwent Police,-3.002234,51.693075,On or near TROSTREY CLOSE,W01001511,Torfaen 005B,Investigation complete; no suspect identified
a8841023a143daec4fc1bb76448b766b63577c1d416918e33f7b07972be8f92b,2019-12,Gwent Police,Gwent Police,-3.252111,51.489404,On or near FOREST VIEW,W01001753,Cardiff 031C,Investigation complete; no suspect identified
e65a73a8bae7441c8229985aeb0b8a0a0c02ca84c01a45e874bdb879518c413e,2019-12,Gwent Police,Gwent Police,-2.888915,51.596637,On or near THE CEDARS,W01001649,Newport 004D,Investigation complete; no suspect identified
fd6d042a79c824e76d665d0c40279c074aec4f729a92bb690693aaf4b0dade36,2019-12,Gwent Police,Gwent Police,-3.284310,51.759700,On or near Petrol Station,W01001375,Caerphilly 001B,Investigation complete; no suspect identified
12d1d59a4b3aac7dce88e8e20bcb3f2a5461428a1745715554a46b7935bd5aef,2019-12,Gwent Police,Gwent Police,-3.161067,51.758177,On or near Sports/Recreation Area,W01001445,Blaenau Gwent 005C,Investigation complete; no suspect identified
702d11fe7023398ff4e9c7bdcc21cf3a2c49eab57374e74a92476c8bc57f86ca,2019-12,Gwent Police,Gwent Police,-3.284645,51.655078,On or near TAWELFAN,W01001377,Caerphilly 013A,Investigation complete; no suspect identified
d368e3409bda380c666a831d46be0e0409a4a2359030c564d5215d406ad96289,2019-12,Gwent Police,Gwent Police,-3.146806,51.664175,On or near Parking Area,W01001382,Caerphilly 010C,Investigation complete; no suspect identified
514f9007a600aba740ecae3db86cb1ab0b50849497a9b5adda9effc62e2efed9,2019-12,Gwent Police,Gwent Police,-2.679299,51.628266,On or near CEDAR CLOSE,W01001584,Monmouthshire 008B,Investigation complete; no suspect identified
12f8d360074587cbc672e932cfdcc0bf0f3435fbfb9cce3dba87f551c35b8428,2019-12,Gwent Police,Gwent Police,-3.781217,51.652676,On or near AFAN VALLEY CLOSE,W01000909,Neath Port Talbot 009A,Investigation complete; no suspect identified
0a4e28faed9fd459116256cefa703304c6aeec52b59f4bea1973a6887fa4aada,2019-12,Gwent Police,Gwent Police,-3.195756,51.666105,On or near Supermarket,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
65ae7f75dbae01b96d653b189bd5b3a61979012341205a37471c900dc34a73aa,2019-12,Gwent Police,Gwent Police,-3.245191,51.775065,On or near Pedestrian Subway,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
3a379666bf4ea28dc34978a07c615b31c6d67e39b2ec1f6fc25d4d75028fdb25,2019-12,Gwent Police,Gwent Police,-3.037852,51.646162,On or near BLENHEIM ROAD,W01001526,Torfaen 010B,Investigation complete; no suspect identified
1b93b229420d09fba5f949bc291cba3db4a78506e808d844ea4e0aebf5414d4f,2019-12,Gwent Police,Gwent Police,-3.030831,51.642493,On or near CWRT BLEDDYN,W01001532,Torfaen 010E,Investigation complete; no suspect identified
0dc189f0be87e40b06cea95d2acc16c3d0df3056df786e857195f1b7ecad0a01,2019-12,Gwent Police,Gwent Police,-3.234353,51.641788,On or near Parking Area,W01001433,Caerphilly 013E,Investigation complete; no suspect identified
3f2c876a5c376a309075b7ca404562f0de27635dcfe45609d6d25525388f4c23,2019-12,Gwent Police,Gwent Police,-2.972132,51.583847,On or near REDVERS STREET,W01001644,Newport 013C,Investigation complete; no suspect identified
678cc9f2f8f560c0626f4d297bc71fbb7cc597fa2fdb9a15e540470786a54630,2019-12,Gwent Police,Gwent Police,-3.060063,51.579696,On or near WENTWORTH CLOSE,W01001638,Newport 016C,Investigation complete; no suspect identified
3130e42dae980029ede57030fb092f1f29406cf29da0f16dc79cc50c3fa51863,2019-12,Gwent Police,Gwent Police,-3.284645,51.655078,On or near TAWELFAN,W01001377,Caerphilly 013A,Investigation complete; no suspect identified
2738fea4c7351070b44d1b0b2cc2f2c49231fc46c7bc1f7a87813d6e32f26476,2019-12,Gwent Police,Gwent Police,-3.011336,51.617171,On or near WHITTLE DRIVE,W01001652,Newport 002B,Investigation complete; no suspect identified
ae24dd5b9876e6f4c15432f5499c8d4d4436d2d9a075ef6abe58e1192e2704ec,2019-12,Gwent Police,Gwent Police,-3.030831,51.642493,On or near CWRT BLEDDYN,W01001532,Torfaen 010E,Investigation complete; no suspect identified
1cf5f3217652784b5ec1bce0b33c64af56cb9389c7f7f15d3cb4afd6234c8bdc,2019-12,Gwent Police,Gwent Police,-2.977096,51.595908,On or near CORNWALL ROAD,W01001679,Newport 007D,Investigation complete; no suspect identified
18a8ea5a85a441cf788f5218a97728bb5e720ae9090e609c3b7b2de295a5b536,2019-12,Gwent Police,Gwent Police,-3.181825,51.652507,On or near WOODLAND ROAD,W01001401,Caerphilly 011A,Investigation complete; no suspect identified
a07fbad4a032c1c4c6b8f1eb3804df5e333dc8a2459c49d141c45e1942603ecd,2019-12,Gwent Police,Gwent Police,-3.245539,51.771383,On or near THE CIRCLE,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
9a777944f4a717882851fb46227f2b0f361d5001f099a3c7661f44a528455db4,2019-12,Gwent Police,Gwent Police,-3.019172,51.654877,On or near Parking Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
4ab3af2d90083db579bf9a997d7653ac8bcc34e7599b02327d668a2926fd298a,2019-12,Gwent Police,Gwent Police,-3.010409,51.835860,On or near DAN-Y-DERI,W01001909,Monmouthshire 002F,Investigation complete; no suspect identified
12a28eab507c11a91383c3858f023e36395d9cbff5ad941f78d3bc4d79310e8c,2019-12,Gwent Police,Gwent Police,-2.987886,51.575551,On or near Parking Area,W01001659,Newport 018A,Investigation complete; no suspect identified
aa412fbf538798a6b6885acb3929b40676212345a9b3550225437ad0b617f469,2019-12,Gwent Police,Gwent Police,-3.008958,51.565957,On or near Pedestrian Subway,W01001633,Newport 019A,Investigation complete; no suspect identified
5bbb71ac94dcdd939b1bb3e981d8d113503889966af209f5a40bce6bb13949f9,2019-12,Gwent Police,Gwent Police,-3.204723,51.763123,On or near PRINCE EDWARD CRESCENT,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
b11c484f94211e9e059685cc588e00d58fa28602f29bea6f6dc5be88a7b059bc,2019-12,Gwent Police,Gwent Police,-2.733711,51.812692,On or near PRIMROSE CLOSE,W01001553,Monmouthshire 004B,Investigation complete; no suspect identified
eab3252dc5f2c47f18ba3743d8a85a1642e26cb39766df8ae2f3d644abc84abd,2019-12,Gwent Police,Gwent Police,-3.297236,51.740064,On or near PLEASANT VIEW,W01001361,Caerphilly 002B,Investigation complete; no suspect identified
40231b0c940d8ec3af075adc5497e432f84a85695a7c68fa798c7ed3f63535fc,2019-12,Gwent Police,Gwent Police,-3.028949,51.817654,On or near Petrol Station,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
2687c974c2f59ad68e63e40ce742cb5e90fb34fc235f83adc3ca1a1a36fc32ed,2019-12,Gwent Police,Gwent Police,-3.232144,51.688217,On or near WEST STREET,W01001337,Caerphilly 004B,Investigation complete; no suspect identified
a1c410366ce54f349310fef9339af3f6067b8a806165efa204683dd81787568c,2019-12,Gwent Police,Gwent Police,-3.209103,51.805554,On or near ATTLEE CLOSE,W01001441,Blaenau Gwent 001B,Investigation complete; no suspect identified
71e5c8be9acc4c92a03584f72c51bbd27de01f6f5894c8426bcbd16e29d766ca,2019-12,Gwent Police,Gwent Police,-2.932258,51.596777,On or near CUNNINGHAM ROAD,W01001664,Newport 010A,Investigation complete; no suspect identified
1b14f5c1eba487c9cd71d29efbb4a595f97439b16c8e7b41285a98f714f65ae4,2019-12,Gwent Police,Gwent Police,-3.203656,51.782933,On or near PRINCES COURT,W01001456,Blaenau Gwent 004C,Investigation complete; no suspect identified
d11a1b2b7e316bd91ca688a78697ece0acbcb3c8c38d669532ef3a90608a3793,2019-12,Gwent Police,Gwent Police,-3.209103,51.805554,On or near ATTLEE CLOSE,W01001441,Blaenau Gwent 001B,Investigation complete; no suspect identified
eb6bb3fca2bf2f13f8cbe320eee928f213119bcf8937c777956be49ddfb80db9,2019-12,Gwent Police,Gwent Police,-3.140413,51.736044,On or near TY BRYN ROAD,W01001453,Blaenau Gwent 008D,Investigation complete; no suspect identified
91c5bfefc2669fb1d19129e237b591c9534525a35bd9027b5ac9061d6904c637,2019-12,Gwent Police,Gwent Police,-2.946911,51.580771,On or near BROADMEAD PARK,W01001646,Newport 015E,Investigation complete; no suspect identified
76ca23e244ef5b409abb1077da5058324c990080645fb22a919155433797c221,2019-12,Gwent Police,Gwent Police,-3.002807,51.587365,On or near GODFREY ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
8ccc23ea8616a04c72d35c27fe638e9ff4ad7847e63141b2f839385c1ef3b8d3,2019-12,Gwent Police,Gwent Police,-3.225656,51.575970,On or near Sports/Recreation Area,W01001370,Caerphilly 023A,Investigation complete; no suspect identified
f4587313279559ea319d2be53b99abce674368df8e7f8df96ee29496c34a29ef,2019-12,Gwent Police,Gwent Police,-3.220102,51.573348,On or near CARDIFF ROAD,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
4fde00870868d2676a501682341b1d23549ceb52eabc4cd59d33e12b65f48013,2019-12,Gwent Police,Gwent Police,-3.009412,51.574064,On or near Petrol Station,W01001629,Newport 017A,Investigation complete; no suspect identified
68c3033301b13bb1b12052bbab1c6baff88de0edd31eec1725829b7f8ee9587a,2019-12,Gwent Police,Gwent Police,-2.876157,51.677116,On or near A449,W01001565,Monmouthshire 006D,Investigation complete; no suspect identified
adf767044d08ba0360e89f15a05fa6b5a8562a2ef8e7c3da4e0f789d76c900f5,2019-12,Gwent Police,Gwent Police,-2.999660,51.587347,On or near CAXTON PLACE,W01001685,Newport 014B,Investigation complete; no suspect identified
61255e63f29f3a7bd893c33e4166d8e36883faa923508b14a9cb9e2e564c451d,2019-12,Gwent Police,Gwent Police,-3.018166,51.588042,On or near RIDGEWAY CLOSE,W01001602,Newport 012B,Investigation complete; no suspect identified
b00a7da6552035c5faaf77baa46c0e4cf1d320da22607e39ecad357b092f881b,2019-12,Gwent Police,Gwent Police,-3.228044,51.659145,On or near FARM CLOSE,W01001363,Caerphilly 012A,Investigation complete; no suspect identified
7373bb42ad94ec0105c3a9fd62d52fd34b90a150cda1648b73c8aaa2c694aa9d,2019-12,Gwent Police,Gwent Police,-2.683963,51.635747,On or near Petrol Station,W01001586,Monmouthshire 007D,Investigation complete; no suspect identified
5801defe85b105f7feb44dc14c0ccfc2515acd71ee16e3caf62c87529bb73ef6,2019-12,Gwent Police,Gwent Police,-3.001600,51.644661,On or near TARDDIAD Y GORON,W01001508,Torfaen 013C,Investigation complete; no suspect identified
e5fa325f952b1aa00bbfca1bc73e79c2e8e083fcfc4b008404813c4b517d675f,2019-12,Gwent Police,Gwent Police,-3.210467,51.587088,On or near LINDEN GROVE,W01001372,Caerphilly 022B,Investigation complete; no suspect identified
d6df0bee7a278093b03a3eb2d3f60b80eb9295ceac269170a93d951c59133a94,2019-12,Gwent Police,Gwent Police,-3.223705,51.792014,On or near Petrol Station,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
920c5c316d2b727ea5d2cc3bf15324dc3e173781901f8ca3704661bf0832acb3,2019-12,Gwent Police,Gwent Police,-2.987886,51.575551,On or near Parking Area,W01001659,Newport 018A,Investigation complete; no suspect identified
d903f02b3354fdec25f4b1f6684261e85408f5e0276816b1d4b191e0144a0e24,2019-12,Gwent Police,Gwent Police,-3.001773,51.691164,On or near FESTIVAL CRESCENT,W01001560,Monmouthshire 006C,Investigation complete; no suspect identified
5baad0758d9c1ebd190cc7edf22ffedb5bfb05fea25ffaf0d9cf5a431484f526,2019-12,Gwent Police,Gwent Police,-3.288350,51.770814,On or near PEN-Y-DRE,W01001428,Caerphilly 001E,Investigation complete; no suspect identified
